青岛市,370200,1,美容整形,8135
青岛市,370200,1,营业网点,4742
青岛市,370200,1,ATM,4844
青岛市,370200,1,美容,12567
青岛市,370200,1,祛痘,923
青岛市,370200,1,KTV,702
青岛市,370200,1,电影院,1495
青岛市,370200,1,加油站,2537
青岛市,370200,1,酒店,24428
青岛市,370200,1,医学美容,212
青岛市,370200,1,家具家居,51271
青岛市,370200,1,景点,4762
青岛市,370200,1,智能家居,716
青岛市,370200,1,养发,10942
青岛市,370200,1,信用社,55
青岛市,370200,1,银行,4990
青岛市,370200,1,停车场,5903
青岛市,370200,1,其他家具家居,13536
郑州市,410100,1,电影院,1026
郑州市,410100,1,智能家居,892
郑州市,410100,1,银行,4000
郑州市,410100,1,家用电器,14064
郑州市,410100,1,KTV,910
郑州市,410100,1,营业网点,4401
郑州市,410100,1,加气站,902
郑州市,410100,1,美发,13838
郑州市,410100,1,便利店,22091
郑州市,410100,1,景点,1707
郑州市,410100,1,加油站,1273
郑州市,410100,1,养发,13320
郑州市,410100,1,祛痘,1596
郑州市,410100,1,医学美容,437
郑州市,410100,1,自助网点,1980
郑州市,410100,1,酒店,15739
郑州市,410100,1,飞机场,299
郑州市,410100,1,小区,6859
郑州市,410100,1,超市,23388
郑州市,410100,1,美容,17808
郑州市,410100,1,ATM,3899
郑州市,410100,1,其他家具家居,27861
郑州市,410100,1,家具家居,51765
郑州市,410100,1,SPA,14449
郑州市,410100,1,停车场,4498
郑州市,410100,1,火车站,1516
郑州市,410100,1,美容整形,13247
郑州市,410100,1,床品家纺,5367
郑州市,410100,1,药店,6408
郑州市,410100,1,信用社,379
武汉市,420100,1,酒店,21039
武汉市,420100,1,停车场,6350
武汉市,420100,1,祛痘,1199
武汉市,420100,1,床品家纺,4684
武汉市,420100,1,便利店,25650
武汉市,420100,1,养发,11401
武汉市,420100,1,家具家居,57243
武汉市,420100,1,自助网点,2749
武汉市,420100,1,医学美容,338
武汉市,420100,1,火车站,4992
武汉市,420100,1,药店,6372
武汉市,420100,1,营业网点,4830
武汉市,420100,1,小区,9154
武汉市,420100,1,信用社,11
武汉市,420100,1,电影院,2354
武汉市,420100,1,家用电器,11667
武汉市,420100,1,加油站,1403
武汉市,420100,1,SPA,11171
武汉市,420100,1,加气站,846
武汉市,420100,1,银行,5136
武汉市,420100,1,美容,13879
武汉市,420100,1,美容整形,9802
武汉市,420100,1,ATM,5070
武汉市,420100,1,智能家居,690
武汉市,420100,1,KTV,815
武汉市,420100,1,飞机场,1032
武汉市,420100,1,景点,3481
武汉市,420100,1,其他家具家居,13533
武汉市,420100,1,超市,26770
武汉市,420100,1,美发,11900
长沙市,430100,1,飞机场,461
长沙市,430100,1,信用社,59
长沙市,430100,1,家用电器,10697
长沙市,430100,1,SPA,9343
长沙市,430100,1,美容,12249
长沙市,430100,1,小区,6209
长沙市,430100,1,药店,6247
长沙市,430100,1,营业网点,4746
长沙市,430100,1,智能家居,744
长沙市,430100,1,KTV,2006
长沙市,430100,1,火车站,1503
长沙市,430100,1,便利店,23632
长沙市,430100,1,停车场,4423
长沙市,430100,1,其他家具家居,18057
长沙市,430100,1,美容整形,8056
长沙市,430100,1,电影院,1521
长沙市,430100,1,加油站,1099
长沙市,430100,1,养发,10780
长沙市,430100,1,ATM,4348
长沙市,430100,1,自助网点,2276
长沙市,430100,1,超市,25932
长沙市,430100,1,酒店,20560
长沙市,430100,1,祛痘,870
长沙市,430100,1,家具家居,50408
长沙市,430100,1,银行,4415
长沙市,430100,1,美发,11113
长沙市,430100,1,景点,2372
长沙市,430100,1,医学美容,282
长沙市,430100,1,床品家纺,3398
长沙市,430100,1,加气站,66
东莞市,441900,1,加油站,906
东莞市,441900,1,智能家居,944
东莞市,441900,1,银行,4292
东莞市,441900,1,自助网点,2600
东莞市,441900,1,药店,11907
东莞市,441900,1,家具家居,93107
东莞市,441900,1,床品家纺,8191
东莞市,441900,1,火车站,264
东莞市,441900,1,停车场,5922
东莞市,441900,1,美容,16469
东莞市,441900,1,信用社,22
东莞市,441900,1,家用电器,25653
东莞市,441900,1,酒店,18237
东莞市,441900,1,加气站,61
东莞市,441900,1,营业网点,4326
东莞市,441900,1,景点,1118
东莞市,441900,1,KTV,959
东莞市,441900,1,小区,6822
东莞市,441900,1,养发,15758
东莞市,441900,1,美容整形,11059
东莞市,441900,1,ATM,4204
东莞市,441900,1,超市,47170
东莞市,441900,1,其他家具家居,30913
东莞市,441900,1,电影院,439
东莞市,441900,1,SPA,11714
东莞市,441900,1,美发,16121
东莞市,441900,1,祛痘,867
东莞市,441900,1,医学美容,122
东莞市,441900,1,便利店,46785
东莞市,441900,1,飞机场,26
重庆市,500000,1,超市,43126
重庆市,500000,1,飞机场,1917
重庆市,500000,1,银行,10497
重庆市,500000,1,床品家纺,8081
重庆市,500000,1,医学美容,345
重庆市,500000,1,便利店,41453
重庆市,500000,1,ATM,10433
重庆市,500000,1,营业网点,11419
重庆市,500000,1,加油站,3318
重庆市,500000,1,加气站,1986
重庆市,500000,1,自助网点,4660
重庆市,500000,1,停车场,9315
重庆市,500000,1,信用社,41
重庆市,500000,1,药店,15602
重庆市,500000,1,酒店,35198
重庆市,500000,1,美发,27673
重庆市,500000,1,景点,6223
重庆市,500000,1,家具家居,108439
重庆市,500000,1,智能家居,1080
重庆市,500000,1,火车站,1757
重庆市,500000,1,SPA,17470
重庆市,500000,1,电影院,1899
重庆市,500000,1,家用电器,25313
重庆市,500000,1,祛痘,1352
重庆市,500000,1,KTV,2270
重庆市,500000,1,美容,22775
重庆市,500000,1,小区,12328
重庆市,500000,1,其他家具家居,61843
重庆市,500000,1,美容整形,15238
重庆市,500000,1,养发,26988
成都市,510100,1,ATM,8049
成都市,510100,1,药店,15098
成都市,510100,1,景点,6882
成都市,510100,1,超市,41293
成都市,510100,1,飞机场,2770
成都市,510100,1,酒店,39899
成都市,510100,1,美发,26031
成都市,510100,1,加气站,1334
成都市,510100,1,火车站,536
成都市,510100,1,SPA,18173
成都市,510100,1,营业网点,8366
成都市,510100,1,便利店,39836
成都市,510100,1,医学美容,675
成都市,510100,1,自助网点,4614
成都市,510100,1,养发,25286
成都市,510100,1,家用电器,25829
成都市,510100,1,床品家纺,8178
成都市,510100,1,美容整形,16235
成都市,510100,1,智能家居,1044
成都市,510100,1,银行,8181
成都市,510100,1,加油站,3918
成都市,510100,1,信用社,131
成都市,510100,1,家具家居,99956
成都市,510100,1,祛痘,1540
成都市,510100,1,美容,24513
成都市,510100,1,其他家具家居,57270
成都市,510100,1,停车场,12844
成都市,510100,1,电影院,2392
成都市,510100,1,KTV,2291
成都市,510100,1,小区,17011
昆明市,530100,1,便利店,17593
昆明市,530100,1,加油站,975
昆明市,530100,1,酒店,16335
昆明市,530100,1,美容整形,6185
昆明市,530100,1,美容,9215
昆明市,530100,1,智能家居,274
昆明市,530100,1,KTV,681
昆明市,530100,1,电影院,559
昆明市,530100,1,美发,9009
昆明市,530100,1,SPA,6895
昆明市,530100,1,ATM,4701
昆明市,530100,1,停车场,4450
昆明市,530100,1,信用社,1611
昆明市,530100,1,药店,4636
昆明市,530100,1,祛痘,669
昆明市,530100,1,飞机场,988
昆明市,530100,1,养发,8676
昆明市,530100,1,加气站,656
昆明市,530100,1,其他家具家居,17821
昆明市,530100,1,自助网点,2840
昆明市,530100,1,超市,18041
昆明市,530100,1,景点,2104
昆明市,530100,1,家具家居,37976
昆明市,530100,1,银行,4741
昆明市,530100,1,营业网点,3634
昆明市,530100,1,医学美容,200
昆明市,530100,1,火车站,892
昆明市,530100,1,小区,5111
昆明市,530100,1,家用电器,9438
西安市,610100,1,智能家居,765
西安市,610100,1,SPA,11862
西安市,610100,1,加油站,1838
西安市,610100,1,其他家具家居,16493
西安市,610100,1,KTV,735
西安市,610100,1,酒店,30769
西安市,610100,1,便利店,29243
西安市,610100,1,银行,5164
西安市,610100,1,电影院,1838
西安市,610100,1,自助网点,2624
西安市,610100,1,飞机场,1529
西安市,610100,1,ATM,5052
西安市,610100,1,信用社,263
西安市,610100,1,火车站,2002
西安市,610100,1,家用电器,12069
西安市,610100,1,祛痘,1231
西安市,610100,1,美容整形,10498
西安市,610100,1,美发,15651
西安市,610100,1,小区,8298
西安市,610100,1,景点,3871
西安市,610100,1,美容,14473
西安市,610100,1,加气站,105
西安市,610100,1,营业网点,4432
西安市,610100,1,超市,29081
西安市,610100,1,养发,15079
西安市,610100,1,家具家居,53186
西安市,610100,1,药店,6865
西安市,610100,1,医学美容,305
西安市,610100,1,停车场,6672
石家庄市,130100,2,,
太原市,140100,2,,
大连市,210200,2,,
长春市,220100,2,,
哈尔滨市,230100,2,,
无锡市,320200,2,,
徐州市,320300,2,,
常州市,320400,2,,
南通市,320600,2,,
扬州市,321000,2,,
温州市,330300,2,,
嘉兴市,330400,2,,
绍兴市,330600,2,,
金华市,330700,2,,
台州市,331000,2,,
合肥市,340100,2,,
福州市,350100,2,,
厦门市,350200,2,,
泉州市,350500,2,,
南昌市,360100,2,,
济南市,370100,2,,
烟台市,370600,2,,
珠海市,440400,2,,
佛山市,440600,2,,
惠州市,441300,2,,
中山市,442000,2,,
南宁市,450100,2,,
海口市,460100,2,,
贵阳市,520100,2,,
兰州市,620100,2,,
唐山市,130200,3,,
秦皇岛市,130300,3,,
邯郸市,130400,3,,
保定市,130600,3,,
沧州市,130900,3,,
廊坊市,131000,3,,
呼和浩特市,150100,3,,
包头市,150200,3,,
鞍山市,210300,3,,
吉林市,220200,3,,
大庆市,230600,3,,
连云港市,320700,3,,
淮安市,320800,3,,
盐城市,320900,3,,
镇江市,321100,3,,
泰州市,321200,3,,
宿迁市,321300,3,,
湖州市,330500,3,,
舟山市,330900,3,,
丽水市,331100,3,,
芜湖市,340200,3,,
蚌埠市,340300,3,,
马鞍山市,340500,3,,
安庆市,340800,3,,
滁州市,341100,3,,
阜阳市,341200,3,,
莆田市,350300,3,,
三明市,350400,3,,
漳州市,350600,3,,
南平市,350700,3,,
龙岩市,350800,3,,
宁德市,350900,3,,
九江市,360400,3,,
赣州市,360700,3,,
上饶市,361100,3,,
淄博市,370300,3,,
潍坊市,370700,3,,
济宁市,370800,3,,
泰安市,370900,3,,
威海市,371000,3,,
临沂市,371300,3,,
洛阳市,410300,3,,
新乡市,410700,3,,
南阳市,411300,3,,
商丘市,411400,3,,
信阳市,411500,3,,
宜昌市,420500,3,,
襄阳市,420600,3,,
荆州市,421000,3,,
株洲市,430200,3,,
湘潭市,430300,3,,
衡阳市,430400,3,,
岳阳市,430600,3,,
郴州市,431000,3,,
汕头市,440500,3,,
江门市,440700,3,,
湛江市,440800,3,,
肇庆市,441200,3,,
梅州市,441400,3,,
清远市,441800,3,,
潮州市,445100,3,,
揭阳市,445200,3,,
柳州市,450200,3,,
桂林市,450300,3,,
三亚市,460200,3,,
绵阳市,510700,3,,
遵义市,520300,3,,
咸阳市,610400,3,,
银川市,640100,3,,
乌鲁木齐市,650100,3,,
邢台市,130500,4,,
张家口市,130700,4,,
承德市,130800,4,,
大同市,140200,4,,
晋中市,140700,4,,
运城市,140800,4,,
临汾市,141000,4,,
赤峰市,150400,4,,
鄂尔多斯市,150600,4,,
丹东市,210600,4,,
锦州市,210700,4,,
营口市,210800,4,,
盘锦市,211100,4,,
延边朝鲜族自治州,222400,4,,
齐齐哈尔市,230200,4,,
佳木斯市,230800,4,,
牡丹江市,231000,4,,
绥化市,231200,4,,
衢州市,330800,4,,
淮南市,340400,4,,
铜陵市,340700,4,,
黄山市,341000,4,,
宿州市,341300,4,,
六安市,341500,4,,
亳州市,341600,4,,
宣城市,341800,4,,
景德镇市,360200,4,,
鹰潭市,360600,4,,
吉安市,360800,4,,
宜春市,360900,4,,
抚州市,361000,4,,
枣庄市,370400,4,,
东营市,370500,4,,
日照市,371100,4,,
德州市,371400,4,,
聊城市,371500,4,,
滨州市,371600,4,,
菏泽市,371700,4,,
开封市,410200,4,,
平顶山市,410400,4,,
安阳市,410500,4,,
焦作市,410800,4,,
许昌市,411000,4,,
周口市,411600,4,,
驻马店市,411700,4,,
黄石市,420200,4,,
十堰市,420300,4,,
孝感市,420900,4,,
黄冈市,421100,4,,
咸宁市,421200,4,,
恩施土家族苗族自治州,422800,4,,
邵阳市,430500,4,,
常德市,430700,4,,
益阳市,430900,4,,
永州市,431100,4,,
怀化市,431200,4,,
娄底市,431300,4,,
韶关市,440200,4,,
茂名市,440900,4,,
汕尾市,441500,4,,
河源市,441600,4,,
阳江市,441700,4,,
梧州市,450400,4,,
北海市,450500,4,,
玉林市,450900,4,,
百色市,451000,4,,
泸州市,510500,4,,
德阳市,510600,4,,
乐山市,511100,4,,
南充市,511300,4,,
眉山市,511400,4,,
宜宾市,511500,4,,
六盘水市,520200,4,,
安顺市,520400,4,,
毕节市,520500,4,,
铜仁市,520600,4,,
黔东南苗族侗族自治州,522600,4,,
黔南布依族苗族自治州,522700,4,,
曲靖市,530300,4,,
保山市,530500,4,,
丽江市,530700,4,,
红河哈尼族彝族自治州,532500,4,,
西双版纳傣族自治州,532800,4,,
大理白族自治州,532900,4,,
德宏傣族景颇族自治州,533100,4,,
拉萨市,540100,4,,
宝鸡市,610300,4,,
渭南市,610500,4,,
榆林市,610800,4,,
西宁市,630100,4,,
衡水市,131100,5,,
阳泉市,140300,5,,
长治市,140400,5,,
晋城市,140500,5,,
朔州市,140600,5,,
忻州市,140900,5,,
吕梁市,141100,5,,
乌海市,150300,5,,
通辽市,150500,5,,
呼伦贝尔市,150700,5,,
巴彦淖尔市,150800,5,,
乌兰察布市,150900,5,,
兴安盟,152200,5,,
锡林郭勒盟,152500,5,,
阿拉善盟,152900,5,,
抚顺市,210400,5,,
本溪市,210500,5,,
阜新市,210900,5,,
辽阳市,211000,5,,
铁岭市,211200,5,,
朝阳市,211300,5,,
葫芦岛市,211400,5,,
四平市,220300,5,,
辽源市,220400,5,,
通化市,220500,5,,
白山市,220600,5,,
松原市,220700,5,,
白城市,220800,5,,
鸡西市,230300,5,,
鹤岗市,230400,5,,
双鸭山市,230500,5,,
伊春市,230700,5,,
七台河市,230900,5,,
黑河市,231100,5,,
大兴安岭地区,232700,5,,
淮北市,340600,5,,
池州市,341700,5,,
萍乡市,360300,5,,
新余市,360500,5,,
鹤壁市,410600,5,,
濮阳市,410900,5,,
漯河市,411100,5,,
三门峡市,411200,5,,
鄂州市,420700,5,,
荆门市,420800,5,,
随州市,421300,5,,
张家界市,430800,5,,
湘西土家族苗族自治州,433100,5,,
云浮市,445300,5,,
防城港市,450600,5,,
钦州市,450700,5,,
贵港市,450800,5,,
贺州市,451100,5,,
河池市,451200,5,,
来宾市,451300,5,,
崇左市,451400,5,,
三沙市,460300,5,,
儋州市,460400,5,,
自贡市,510300,5,,
攀枝花市,510400,5,,
广元市,510800,5,,
遂宁市,510900,5,,
内江市,511000,5,,
广安市,511600,5,,
达州市,511700,5,,
雅安市,511800,5,,
巴中市,511900,5,,
资阳市,512000,5,,
阿坝藏族羌族自治州,513200,5,,
甘孜藏族自治州,513300,5,,
凉山彝族自治州,513400,5,,
黔西南布依族苗族自治州,522300,5,,
玉溪市,530400,5,,
昭通市,530600,5,,
普洱市,530800,5,,
临沧市,530900,5,,
楚雄彝族自治州,532300,5,,
文山壮族苗族自治州,532600,5,,
怒江傈僳族自治州,533300,5,,
迪庆藏族自治州,533400,5,,
日喀则市,540200,5,,
昌都市,540300,5,,
林芝市,540400,5,,
山南市,540500,5,,
那曲市,540600,5,,
阿里地区,542500,5,,
铜川市,610200,5,,
延安市,610600,5,,
汉中市,610700,5,,
安康市,610900,5,,
商洛市,611000,5,,
嘉峪关市,620200,5,,
金昌市,620300,5,,
白银市,620400,5,,
天水市,620500,5,,
武威市,620600,5,,
张掖市,620700,5,,
平凉市,620800,5,,
酒泉市,620900,5,,
庆阳市,621000,5,,
定西市,621100,5,,
陇南市,621200,5,,
临夏回族自治州,622900,5,,
甘南藏族自治州,623000,5,,
海东市,630200,5,,
海北藏族自治州,632200,5,,
黄南藏族自治州,632300,5,,
海南藏族自治州,632500,5,,
果洛藏族自治州,632600,5,,
玉树藏族自治州,632700,5,,
海西蒙古族藏族自治州,632800,5,,
石嘴山市,640200,5,,
吴忠市,640300,5,,
固原市,640400,5,,
中卫市,640500,5,,
克拉玛依市,650200,5,,
吐鲁番市,650400,5,,
哈密市,650500,5,,
昌吉回族自治州,652300,5,,
博尔塔拉蒙古自治州,652700,5,,
巴音郭楞蒙古自治州,652800,5,,
阿克苏地区,652900,5,,
克孜勒苏柯尔克孜自治州,653000,5,,
喀什地区,653100,5,,
和田地区,653200,5,,
伊犁哈萨克自治州,654000,5,,
塔城地区,654200,5,,
阿勒泰地区,654300,5,,
济源市,419001,,,
仙桃市,429004,,,
潜江市,429005,,,
天门市,429006,,,
神农架林区,429021,,,
五指山市,469001,,,
琼海市,469002,,,
文昌市,469005,,,
万宁市,469006,,,
东方市,469007,,,
定安县,469021,,,
屯昌县,469022,,,
澄迈县,469023,,,
临高县,469024,,,
白沙黎族自治县,469025,,,
昌江黎族自治县,469026,,,
乐东黎族自治县,469027,,,
陵水黎族自治县,469028,,,
保亭黎族苗族自治县,469029,,,
琼中黎族苗族自治县,469030,,,
石河子市,659001,,,
阿拉尔市,659002,,,
图木舒克市,659003,,,
五家渠市,659004,,,
北屯市,659005,,,
铁门关市,659006,,,
双河市,659007,,,
可克达拉市,659008,,,
昆玉市,659009,,,
